EventID,Start Date,End Date,Peak Flood Level (m),Peak FL Date,Num Peak FL,Peak Discharge Q (cumec),Peak Discharge Date,Flood Volume (cumec),Event Duration (days),Time to Peak (days),Recession Time (day),Flood Type,GaugeID,Warning Level,Danger Level,Station,Latitude,Longitude,River Name/ Tributory/ SubTributory,Basin,State,Start_date,End_date,Level_Entries,Streamflow_Entries,Privacy,Source Catchment Area,Catchment Area,Area variation (%),Reliability,District
INDOFLOODS-gauge-571-189,1996-09-08,1996-09-09,227.38,1996-09-08,1,1350.0,1996-09-08,2204.1,2,1,2,Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-190,1996-09-17,1996-09-17,227.0,1996-09-17,1,1149.0,1996-09-17,1149.0,1,1,1,Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-191,1997-07-26,1997-07-28,231.65,1997-07-26,1,7072.0,1997-07-26,11772.0,3,1,3,Severe Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-192,1997-07-30,1997-08-05,230.62,1997-07-31,1,5253.0,1997-07-31,22051.0,7,2,6,Severe Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-193,1997-08-22,1997-09-03,230.68,1997-08-24,1,5363.0,1997-08-24,27896.0,13,3,11,Severe Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-194,1997-09-10,1997-09-22,228.0,1997-09-12,1,1968.0,1997-09-11,19607.4,13,3,11,Severe Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-195,1997-10-29,1997-10-29,226.74,1997-10-29,1,412.8,1997-10-29,412.8,1,1,1,Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-196,1997-12-02,1997-12-03,227.12,1997-12-02,1,1201.0,1997-12-02,2205.0,2,1,2,Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-197,1997-12-12,1997-12-12,228.07,1997-12-12,1,2010.0,1997-12-12,2010.0,1,1,1,Severe Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-198,1998-01-02,1998-01-02,226.93,1998-01-02,1,1067.0,1998-01-02,1067.0,1,1,1,Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-199,1998-07-05,1998-07-07,226.92,1998-07-07,1,916.6,1998-07-07,2676.1,3,3,1,Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-200,1998-07-11,1998-07-12,227.56,1998-07-12,1,1473.0,1998-07-12,2628.0,2,2,1,Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-201,1998-08-04,1998-08-04,226.81,1998-08-04,1,829.8,1998-08-04,829.8,1,1,1,Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-202,1998-08-09,1998-08-10,227.63,1998-08-09,1,1542.0,1998-08-09,2421.8,2,1,2,Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-203,1998-08-14,1998-08-17,227.88,1998-08-15,1,1949.0,1998-08-15,6086.0,4,2,3,Severe Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-204,1998-08-28,1998-08-30,227.35,1998-08-29,1,1486.0,1998-08-28,3851.0,3,2,2,Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-205,1998-09-03,1998-09-11,227.94,1998-09-04,1,2060.0,1998-09-04,11382.7,9,2,8,Severe Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-206,1998-09-13,1998-09-20,232.56,1998-09-15,1,8818.0,1998-09-15,30375.0,8,3,6,Severe Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-207,1998-09-22,1998-09-24,227.32,1998-09-22,1,1260.0,1998-09-22,3668.0,3,1,3,Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-208,1998-09-27,1998-09-27,226.93,1998-09-27,1,1001.0,1998-09-27,1001.0,1,1,1,Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-209,1998-11-10,1998-11-11,227.41,1998-11-11,1,1141.6,1998-11-11,2142.6,2,2,1,Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-210,1999-06-25,1999-06-25,227.28,1999-06-25,1,1234.0,1999-06-25,1234.0,1,1,1,Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-211,1999-07-29,1999-08-01,228.34,1999-07-31,1,2462.0,1999-07-31,6074.9,4,3,2,Severe Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-212,1999-08-03,1999-08-14,232.44,1999-08-10,1,8505.0,1999-08-10,38965.0,12,8,5,Severe Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-213,1999-08-23,1999-08-24,227.43,1999-08-23,1,1309.0,1999-08-23,2207.4,2,1,2,Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-214,1999-09-14,1999-10-15,234.81,1999-09-19,1,13527.0,1999-09-19,115783.5,32,6,27,Severe Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-215,2000-07-13,2000-07-15,229.17,2000-07-13,1,3498.0,2000-07-13,6281.6,3,1,3,Severe Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-216,2000-07-18,2000-07-23,232.96,2000-07-19,1,9896.0,2000-07-19,26931.0,6,2,5,Severe Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-217,2000-07-29,2000-07-30,228.69,2000-07-29,1,2552.0,2000-07-29,4246.0,2,1,2,Severe Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-218,2000-08-11,2000-08-12,227.1,2000-08-11,1,1083.0,2000-08-11,2091.0,2,1,2,Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-219,2000-08-14,2000-08-17,227.82,2000-08-15,1,1651.0,2000-08-15,4941.2,4,2,3,Severe Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-220,2000-08-20,2000-08-23,227.5,2000-08-21,1,1283.0,2000-08-21,4178.8,4,2,3,Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-221,2000-08-29,2000-09-01,227.84,2000-08-31,1,1604.0,2000-08-31,4614.2,4,3,2,Severe Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-222,2001-06-14,2001-06-16,228.78,2001-06-15,1,2401.9,2001-06-15,6049.62,3,2,2,Severe Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-223,2001-07-11,2001-07-12,226.84,2001-07-11,1,916.41,2001-07-11,1781.01,2,1,2,Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-224,2001-07-15,2001-07-15,227.03,2001-07-15,1,1092.0,2001-07-15,1092.0,1,1,1,Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-225,2001-07-20,2001-07-28,229.51,2001-07-20,1,3465.72,2001-07-20,13731.76,9,1,9,Severe Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-226,2001-08-06,2001-08-08,227.41,2001-08-06,1,1300.5,2001-08-06,3573.32,3,1,3,Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-227,2001-08-10,2001-08-11,227.49,2001-08-10,1,1524.17,2001-08-10,2458.77,2,1,2,Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-228,2001-08-13,2001-08-19,232.22,2001-08-15,1,7765.73,2001-08-15,20550.42,7,3,5,Severe Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-229,2001-08-23,2001-08-27,228.46,2001-08-25,1,2387.86,2001-08-25,8945.15,5,3,3,Severe Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-230,2001-10-05,2001-10-06,226.97,2001-10-06,1,1022.7,2001-10-06,2036.64,2,2,1,Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-231,2002-06-25,2002-06-27,230.09,2002-06-25,1,3507.75,2002-06-25,6885.39,3,1,3,Severe Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-232,2002-08-12,2002-08-12,226.98,2002-08-12,1,1031.99,2002-08-12,1031.99,1,1,1,Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-233,2002-08-17,2002-08-27,233.11,2002-08-20,1,8296.77,2002-08-20,40882.65,11,4,8,Severe Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-234,2002-08-30,2002-08-30,226.78,2002-08-30,1,929.5,2002-08-30,929.5,1,1,1,Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-235,2002-09-01,2002-09-11,229.38,2002-09-02,1,2987.59,2002-09-02,19196.45,11,2,10,Severe Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-236,2003-07-20,2003-07-31,233.53,2003-07-28,1,8406.5,2003-07-28,32628.19,12,9,4,Severe Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-237,2003-08-11,2003-08-19,228.63,2003-08-17,1,2343.0,2003-08-17,12373.92,9,7,3,Severe Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-238,2003-08-23,2003-09-12,229.28,2003-08-25,1,2704.0,2003-08-24,30783.26,21,3,19,Severe Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-239,2003-09-16,2003-09-22,230.01,2003-09-16,1,3628.98,2003-09-16,10798.5,7,1,7,Severe Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-240,2003-09-24,2003-10-03,228.85,2003-09-29,1,2774.62,2003-09-29,14266.52,10,6,5,Severe Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-241,2005-08-02,2005-08-02,226.88,2005-08-02,1,9012.91,2005-08-02,9012.91,1,1,1,Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-571-242,2005-09-15,2005-09-17,230.52,2005-09-16,1,17245.0,2005-09-16,47175.52,3,2,2,Severe Flood,INDOFLOODS-gauge-571,226.73,227.73,Pauni,20.7947,79.6478,Godavari/Pranhita/ Wainganga,Godavari,Maharashtra,1964-09-21,2020-05-27,15744,15032,Open,35520.0,35499.88672,0.056625225,Safe,Bhandara
INDOFLOODS-gauge-585-1,2019-06-12,2019-08-27,89.14,2019-07-22,6,,,,77,41,37,Flood,INDOFLOODS-gauge-585,88.0,90.0,Ozerkheda,20.1006,73.2706,Damanganga/ Wagh,West flowing rivers from  Tapi to Tadri,Maharashtra,2019-02-05,2020-01-31,327,0,Open,640.0,637.4835205,0.393199922,Safe,Jawhar Taluka
INDOFLOODS-gauge-585-2,2019-09-20,2020-01-31,89.17,2019-10-04,1,,,,134,15,120,Flood,INDOFLOODS-gauge-585,88.0,90.0,Ozerkheda,20.1006,73.2706,Damanganga/ Wagh,West flowing rivers from  Tapi to Tadri,Maharashtra,2019-02-05,2020-01-31,327,0,Open,640.0,637.4835205,0.393199922,Safe,Jawhar Taluka
INDOFLOODS-gauge-589-1,1969-08-02,1969-08-03,540.39,1969-08-02,1,3850.0,1969-08-02,7650.0,2,1,2,Flood,INDOFLOODS-gauge-589,539.2,540.7,Arjunwad (seasonal),16.7808,74.6333,Krishna,Krishna,Maharashtra,1969-01-01,2020-05-27,17213,17095,Open,12660.0,12321.25586,2.675704107,Safe,Sangli
INDOFLOODS-gauge-589-2,1969-08-06,1969-08-07,539.77,1969-08-07,1,3600.0,1969-08-07,7100.0,2,2,1,Flood,INDOFLOODS-gauge-589,539.2,540.7,Arjunwad (seasonal),16.7808,74.6333,Krishna,Krishna,Maharashtra,1969-01-01,2020-05-27,17213,17095,Open,12660.0,12321.25586,2.675704107,Safe,Sangli
INDOFLOODS-gauge-589-3,1973-07-09,1973-07-10,539.87,1973-07-10,1,4950.0,1973-07-10,9880.0,2,2,1,Flood,INDOFLOODS-gauge-589,539.2,540.7,Arjunwad (seasonal),16.7808,74.6333,Krishna,Krishna,Maharashtra,1969-01-01,2020-05-27,17213,17095,Open,12660.0,12321.25586,2.675704107,Safe,Sangli
INDOFLOODS-gauge-589-4,1975-07-11,1975-07-12,540.46,1975-07-12,1,5270.0,1975-07-12,9960.0,2,2,1,Flood,INDOFLOODS-gauge-589,539.2,540.7,Arjunwad (seasonal),16.7808,74.6333,Krishna,Krishna,Maharashtra,1969-01-01,2020-05-27,17213,17095,Open,12660.0,12321.25586,2.675704107,Safe,Sangli
INDOFLOODS-gauge-589-5,1976-06-08,1976-06-08,541.07,1976-06-08,1,4890.0,1976-06-08,4890.0,1,1,1,Severe Flood,INDOFLOODS-gauge-589,539.2,540.7,Arjunwad (seasonal),16.7808,74.6333,Krishna,Krishna,Maharashtra,1969-01-01,2020-05-27,17213,17095,Open,12660.0,12321.25586,2.675704107,Safe,Sangli
INDOFLOODS-gauge-589-6,1976-08-02,1976-08-06,540.79,1976-08-04,1,4750.0,1976-08-04,22414.0,5,3,3,Severe Flood,INDOFLOODS-gauge-589,539.2,540.7,Arjunwad (seasonal),16.7808,74.6333,Krishna,Krishna,Maharashtra,1969-01-01,2020-05-27,17213,17095,Open,12660.0,12321.25586,2.675704107,Safe,Sangli
INDOFLOODS-gauge-589-7,1979-08-08,1979-08-10,539.77,1979-08-09,1,4903.7,1979-08-09,13513.4,3,2,2,Flood,INDOFLOODS-gauge-589,539.2,540.7,Arjunwad (seasonal),16.7808,74.6333,Krishna,Krishna,Maharashtra,1969-01-01,2020-05-27,17213,17095,Open,12660.0,12321.25586,2.675704107,Safe,Sangli
INDOFLOODS-gauge-589-8,1980-07-04,1980-07-06,539.89,1980-07-05,1,3800.0,1980-07-05,11055.9,3,2,2,Flood,INDOFLOODS-gauge-589,539.2,540.7,Arjunwad (seasonal),16.7808,74.6333,Krishna,Krishna,Maharashtra,1969-01-01,2020-05-27,17213,17095,Open,12660.0,12321.25586,2.675704107,Safe,Sangli
INDOFLOODS-gauge-589-9,1980-08-06,1980-08-07,539.47,1980-08-07,1,3620.0,1980-08-07,7140.0,2,2,1,Flood,INDOFLOODS-gauge-589,539.2,540.7,Arjunwad (seasonal),16.7808,74.6333,Krishna,Krishna,Maharashtra,1969-01-01,2020-05-27,17213,17095,Open,12660.0,12321.25586,2.675704107,Safe,Sangli
INDOFLOODS-gauge-589-10,1988-08-04,1988-08-05,539.89,1988-08-04,1,4997.0,1988-08-04,9145.0,2,1,2,Flood,INDOFLOODS-gauge-589,539.2,540.7,Arjunwad (seasonal),16.7808,74.6333,Krishna,Krishna,Maharashtra,1969-01-01,2020-05-27,17213,17095,Open,12660.0,12321.25586,2.675704107,Safe,Sangli
INDOFLOODS-gauge-589-11,1989-07-26,1989-07-28,540.04,1989-07-27,1,4954.0,1989-07-26,14337.0,3,2,2,Flood,INDOFLOODS-gauge-589,539.2,540.7,Arjunwad (seasonal),16.7808,74.6333,Krishna,Krishna,Maharashtra,1969-01-01,2020-05-27,17213,17095,Open,12660.0,12321.25586,2.675704107,Safe,Sangli
INDOFLOODS-gauge-589-12,1990-08-18,1990-08-21,540.79,1990-08-20,1,6500.0,1990-08-20,23316.0,4,3,2,Severe Flood,INDOFLOODS-gauge-589,539.2,540.7,Arjunwad (seasonal),16.7808,74.6333,Krishna,Krishna,Maharashtra,1969-01-01,2020-05-27,17213,17095,Open,12660.0,12321.25586,2.675704107,Safe,Sangli
INDOFLOODS-gauge-589-13,1991-07-29,1991-07-31,540.42,1991-07-30,1,5938.0,1991-07-30,15174.0,3,2,2,Flood,INDOFLOODS-gauge-589,539.2,540.7,Arjunwad (seasonal),16.7808,74.6333,Krishna,Krishna,Maharashtra,1969-01-01,2020-05-27,17213,17095,Open,12660.0,12321.25586,2.675704107,Safe,Sangli
INDOFLOODS-gauge-589-14,1994-07-14,1994-07-19,541.17,1994-07-17,1,6300.0,1994-07-17,32920.0,6,4,3,Severe Flood,INDOFLOODS-gauge-589,539.2,540.7,Arjunwad (seasonal),16.7808,74.6333,Krishna,Krishna,Maharashtra,1969-01-01,2020-05-27,17213,17095,Open,12660.0,12321.25586,2.675704107,Safe,Sangli
INDOFLOODS-gauge-589-15,1994-09-03,1994-09-05,539.96,1994-09-04,1,5040.0,1994-09-04,14110.0,3,2,2,Flood,INDOFLOODS-gauge-589,539.2,540.7,Arjunwad (seasonal),16.7808,74.6333,Krishna,Krishna,Maharashtra,1969-01-01,2020-05-27,17213,17095,Open,12660.0,12321.25586,2.675704107,Safe,Sangli
INDOFLOODS-gauge-589-16,1997-08-02,1997-08-04,539.6,1997-08-03,1,4000.0,1997-08-03,11660.0,3,2,2,Flood,INDOFLOODS-gauge-589,539.2,540.7,Arjunwad (seasonal),16.7808,74.6333,Krishna,Krishna,Maharashtra,1969-01-01,2020-05-27,17213,17095,Open,12660.0,12321.25586,2.675704107,Safe,Sangli
INDOFLOODS-gauge-589-17,1997-08-08,1997-08-10,539.86,1997-08-09,1,4120.0,1997-08-09,11870.0,3,2,2,Flood,INDOFLOODS-gauge-589,539.2,540.7,Arjunwad (seasonal),16.7808,74.6333,Krishna,Krishna,Maharashtra,1969-01-01,2020-05-27,17213,17095,Open,12660.0,12321.25586,2.675704107,Safe,Sangli
